config_id,alpha,beta,gamma,ridge_lambda,ratio_estimator,clipping,candidate_pool_size,adaptive_gamma,ess_floor,cond_ref,gamma_ess_scale,gamma_cond_scale,pooled_gap_mean,pooled_p_value,pooled_test,pooled_n_pairs,stability_mse_mean,pooled_mse_mean,holm_adjusted_p,stability_beats_pooled,holm_significant
cfg_0363,0.3,0.1,0.5,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.017967300804413618,0.9982760483656256,paired_wilcoxon,25,0.09878727914839588,0.08081997834398226,1.0,False,False
cfg_0282,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.017967323384694537,0.9982760483656256,paired_wilcoxon,25,0.09878730167197716,0.08081997828728264,1.0,False,False
cfg_0378,0.3,0.1,0.5,0.0001,logistic_ratio_proxy,none,16,False,200.0,120.0,0.8,0.25,0.017967323384694537,0.9982760483656256,paired_wilcoxon,25,0.09878730167197716,0.08081997828728264,1.0,False,False
cfg_0267,0.3,0.0,0.5,1e-05,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01804919374397385,0.9981207050980916,paired_wilcoxon,25,0.0988691720879561,0.08081997834398226,1.0,False,False
cfg_0283,0.3,0.0,0.5,0.0001,logistic_ratio_proxy,none,16,True,200.0,120.0,0.8,0.25,0.018049221963133032,0.9981207050980916,paired_wilcoxon,25,0.09886920025041566,0.08081997828728264,1.0,False,False
cfg_0194,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.018106174379466787,0.993177023220009,paired_wilcoxon,25,0.1153677390815647,0.09726156470209789,1.0,False,False
cfg_0195,0.3,0.0,0.0,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.018106174379466787,0.993177023220009,paired_wilcoxon,25,0.1153677390815647,0.09726156470209789,1.0,False,False
cfg_0210,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.01810619655928859,0.993177023220009,paired_wilcoxon,25,0.1153677609018857,0.0972615643425971,1.0,False,False
cfg_0211,0.3,0.0,0.0,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01810619655928859,0.993177023220009,paired_wilcoxon,25,0.1153677609018857,0.0972615643425971,1.0,False,False
cfg_0035,0.1,0.0,0.1,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01921693507318864,0.5375824900010183,paired_wilcoxon,25,0.11647849977528654,0.09726156470209789,1.0,False,False
cfg_0131,0.1,0.1,0.1,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01921693507318864,0.5375824900010183,paired_wilcoxon,25,0.11647849977528654,0.09726156470209789,1.0,False,False
cfg_0051,0.1,0.0,0.1,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019216957210508093,0.5375824900010183,paired_wilcoxon,25,0.1164785215531052,0.0972615643425971,1.0,False,False
cfg_0147,0.1,0.1,0.1,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019216957210508093,0.5375824900010183,paired_wilcoxon,25,0.1164785215531052,0.0972615643425971,1.0,False,False
cfg_0066,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019300973228204593,0.5375824900010183,paired_wilcoxon,25,0.1165625379303025,0.09726156470209789,1.0,False,False
cfg_0162,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019300973228204593,0.5375824900010183,paired_wilcoxon,25,0.1165625379303025,0.09726156470209789,1.0,False,False
cfg_0082,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019300996831927063,0.5375824900010183,paired_wilcoxon,25,0.11656256117452417,0.0972615643425971,1.0,False,False
cfg_0178,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019300996831927063,0.5375824900010183,paired_wilcoxon,25,0.11656256117452417,0.0972615643425971,1.0,False,False
cfg_0067,0.1,0.0,0.5,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01937344228933904,0.5375824900010183,paired_wilcoxon,25,0.11663500699143693,0.09726156470209789,1.0,False,False
cfg_0163,0.1,0.1,0.5,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01937344228933904,0.5375824900010183,paired_wilcoxon,25,0.11663500699143693,0.09726156470209789,1.0,False,False
cfg_0083,0.1,0.0,0.5,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019373458314681898,0.5375824900010183,paired_wilcoxon,25,0.11663502265727901,0.0972615643425971,1.0,False,False
cfg_0179,0.1,0.1,0.5,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019373458314681898,0.5375824900010183,paired_wilcoxon,25,0.11663502265727901,0.0972615643425971,1.0,False,False
cfg_0227,0.3,0.0,0.1,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01990532297080314,0.5375824900010183,paired_wilcoxon,25,0.11716688767290105,0.09726156470209789,1.0,False,False
cfg_0323,0.3,0.1,0.1,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01990532297080314,0.5375824900010183,paired_wilcoxon,25,0.11716688767290105,0.09726156470209789,1.0,False,False
cfg_0243,0.3,0.0,0.1,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01990534468212649,0.5375824900010183,paired_wilcoxon,25,0.1171669090247236,0.0972615643425971,1.0,False,False
cfg_0339,0.3,0.1,0.1,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.01990534468212649,0.5375824900010183,paired_wilcoxon,25,0.1171669090247236,0.0972615643425971,1.0,False,False
cfg_0258,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019970248935929816,0.5375824900010183,paired_wilcoxon,25,0.11723181363802772,0.09726156470209789,1.0,False,False
cfg_0259,0.3,0.0,0.5,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019970248935929816,0.5375824900010183,paired_wilcoxon,25,0.11723181363802772,0.09726156470209789,1.0,False,False
cfg_0354,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019970248935929816,0.5375824900010183,paired_wilcoxon,25,0.11723181363802772,0.09726156470209789,1.0,False,False
cfg_0355,0.3,0.1,0.5,1e-05,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019970248935929816,0.5375824900010183,paired_wilcoxon,25,0.11723181363802772,0.09726156470209789,1.0,False,False
cfg_0274,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019970262779470886,0.5375824900010183,paired_wilcoxon,25,0.11723182712206798,0.0972615643425971,1.0,False,False
cfg_0275,0.3,0.0,0.5,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019970262779470886,0.5375824900010183,paired_wilcoxon,25,0.11723182712206798,0.0972615643425971,1.0,False,False
cfg_0370,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,none,16,False,200.0,120.0,0.8,0.25,0.019970262779470886,0.5375824900010183,paired_wilcoxon,25,0.11723182712206798,0.0972615643425971,1.0,False,False
cfg_0371,0.3,0.1,0.5,0.0001,gaussian_diag_proxy,none,16,True,200.0,120.0,0.8,0.25,0.019970262779470886,0.5375824900010183,paired_wilcoxon,25,0.11723182712206798,0.0972615643425971,1.0,False,False
